label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
0,-0.6837525129560491,0.0768749831461798,-0.9303765296578392,0.4393989307667332,-0.2927657712067673,0.9146517556083043,0.06642867866557098,-0.548239720964798,0.42426069568787,0.26630842138600697,0.3160388740798089,-1.3512915209853855,0.34846601095391844,-0.9476629938939856,0.44023796588450986,1.16676627250885,-0.09464206337748943,0.45041236018743813,-1.4362165828079414,-0.5581829394597467,0.05037384991487165,-0.09116978586440998,0.4235053126875052,0.9579082539134083,0.5830793715387534,-0.5162889675444023,0.04030628340679869,-1.1952097464454952,0.84989997715675,-0.7015748383072942,1.0952349303421032,-0.2028794398228049,0.6520256299671038,0.3998434562248554,-0.783676585534022,-0.4512394864402669,-0.300382924425981,-0.9402974904131537,0.35906583248645585,0.5325785751162131,-0.5520296592929234,0.5740432970588684,1.218177030593345,0.7618881331680946,-0.5823343147843715,0.03893284602376173,-0.9095419142296298,-0.2457482742222596,0.07149091578098113,-0.737081272958662,0.7239289631907357,0.2697668489258014,-0.6597548416383978,0.1802543541354766,-0.29382097589809464,-0.1837620619497414,-0.020351465116759476,-0.06182620435562279,0.7753982041436822,-0.05054143538884841,0.07665321764475339,0.12319905344554978,0.17495141251555898,0.4090392601933607,0.06856907872643075,-0.1769375512316146,0.13265286255225922,-0.48600520436502426,-0.21756241551697553,0.558734860238063,-0.031895755262031256,0.3350917407241529,0.6849100048940548,0.8713403115000603,-0.08623452492657732,-0.021511862550174288,0.61073155868852,0.021271262032301938,-0.2978521281132981,0.17479870707551587
0,0.49572402107231217,-1.5288520536008765,-0.8963461454244607,0.058321125735051306,-0.6172138155816768,0.16250124206640396,-0.5176424616344458,0.47870059422398376,0.839223702271833,-0.437642381630186,-0.5543943387933749,-0.15628094251842994,-0.6152777602429086,-0.9530205235499416,-0.5417618919478006,0.019754612681432103,0.3368315707014295,0.8981297737833637,-0.9318090802996619,-1.7744523874468732,-0.07334185091497615,0.039439617186178506,-1.5150100341239856,0.8478586514280039,-0.0963303783880144,0.9251494381370021,-0.07796979564488682,-0.6233310384246132,-0.3922070977870894,-0.2677171713677,-0.31863842748092197,-0.4807634230029451,-1.2151878147445536,0.3328532872511556,-1.0233581974143418,0.11294937810233183,-1.5071749861167887,-0.6728904915440586,1.8520511188311652,0.9207991987558596,0.4834003334496196,-0.7206732222586539,-0.09045879078074619,0.11908718641046817,-0.3507743004235193,0.21396257498586463,-0.1784117697674139,0.3210156858836821,-0.014990364611848293,-0.30703832356342176,0.6793705155107568,0.5534906218522261,0.15892150843930236,-0.25123396196056846,-0.03503108984425778,-0.0833177092531744,-0.0829143814150022,-0.8171319925292199,0.24088057000641677,0.19276188209247805,0.47647011422072,0.7569299225135112,0.8770014264788522,-0.005873157172118333,0.16393742784042006,-0.02594239621187456,-0.12974686029991175,-0.06966809239422175,-0.15504705147684691,-0.22436104159402157,-0.6869424918005317,0.2005128231703412,-0.39644060005547666,-0.13453509189377133,0.6105729117718359,-0.2677661208025521,0.1727333467365808,-0.8518888468692618,0.5074379042379362,-0.10369991963391666
0,0.20060135575419286,0.14270598857954733,-1.2283968389892417,-0.1306439536732791,-0.9251580874413879,0.6889579171662233,-0.4130768518457161,0.24321918462824774,0.06941415672747969,-0.3387358145561753,0.2504002022832269,-0.2938972934644503,-0.20567989700654812,-0.51975836359961,1.0387093974515542,-0.2705176759746523,1.9416464510595004,2.099172379815063,-0.354683730956413,-0.4994860790555647,-0.7138534767437488,0.2380487599123428,-2.311925471914635,1.7356798661250497,-0.5798967571323627,-0.9068734980442854,0.9045247419027724,1.3526444276785383,-0.1966646676878347,0.8744666068563166,2.503054586027346,1.903630709880511,3.703117835010607,-1.0090976942929615,2.015127909596943,0.06615585123605697,0.3203753498423465,1.075557708387704,0.4737386185022218,-1.2613062239176043,-0.12461726682646902,0.5668873122758781,-2.617571919995429,-0.04071196217017014,2.435218634550817,-2.0428369586259447,0.04153904962389232,1.4354767598245555,2.5419376626068795,0.4973804677601378,-0.06691413422086061,-1.2218784901452495,0.8804763534688148,-1.2811910621964555,-0.9883771057275065,-2.7149690710213954,-1.9360787725632496,-1.5192477919556775,1.4059671171521595,-1.0428964316964247,-1.18790281409898,-0.9564104100920584,-0.7122389399388797,1.649027183519138,0.8455913663479051,0.10522001377775492,1.1643979596516827,-1.3522752556100446,1.5462628864018586,1.3794991451969902,0.12727561518633118,0.6696171256200066,-0.9136674268013129,-0.2749598401636324,1.6529620589456437,0.1805686907054095,-0.6786623965786956,-1.5789879808722844,0.5354803739719245,-1.018826213714748
0,0.23824794879036537,1.5311042188065551,0.8411508815075609,-0.27088087356312285,-0.8963253614490918,-0.135013143580845,-1.0950731465051373,0.8837737834513207,-1.8865432221609946,1.279243027774692,0.7574030269228469,-2.7063954446746536,0.08082939565718718,-2.4125781477264656,-2.884800252129026,0.3888241391837725,1.3268867761919596,-1.5308475588563384,0.9333830548326041,0.6279899393828707,-0.6891085799897176,-0.26705235580608916,0.5944558725932275,-0.309182854378112,0.8414417006614477,1.037995834967438,0.05682572228814856,0.9109189539443264,-1.5150288616001788,1.0763350744718179,-1.2144568338773296,0.7309287391159605,-0.9583524202869577,-0.23707722205363138,-1.537240599481082,0.8288794288884763,-0.872835232274172,0.29641561836755626,0.3064914273318526,0.5888819425050451,0.9307513220048554,0.6752642908531677,0.1171913249166857,-0.6212200295904149,-0.10085993247295787,-0.45889995202383516,1.3035032373527164,0.7249804474152892,0.21625718587544546,-1.1922749982839216,0.6328198652817105,1.1394001161028007,0.6696011550543046,0.3734979921310116,-0.3832845863698251,-0.03776434065349861,-1.2284986932440172,-0.032847652815151895,-0.4367553984850692,0.9797454767319829,2.5043034299996987,0.006642865158949544,-1.195034077158702,0.40415247748212735,0.2627165256916617,-0.5447106939148912,-0.40629781141491567,-0.0992865228220481,0.3203421223857021,0.8053545042999523,-0.7027481038658195,-0.4323281334473546,0.8247446683420563,-0.9586211717595788,0.1061353648766469,-0.3562249051687153,0.16086346011388208,0.2582295104119643,1.5312529329271496,-0.35070184278233085
0,-0.3064620019904774,-0.20113478116582567,-1.1273997701207643,-0.20722784795983143,-0.05304754985173979,0.41251584077932113,0.6950948249552176,0.32119628126917493,0.9007159983567947,-1.3145332476906733,0.24423856024739912,-0.6992226512629713,0.4315663222702163,0.5162756858504034,0.37085386926656844,-0.007016942899659533,0.32709937363253827,-0.6654194924332507,-0.4577950086211855,0.44459174523859757,-0.8421493572627349,-0.8774087541681728,-0.03716651070873881,-0.521118289068238,0.057788806686708015,-0.30581843491248,2.3148792952780854,-0.28625347047584,0.2938481633643299,-1.0312757190815853,0.04151236999612591,-0.2928453629984263,0.08368190448748306,1.0735878476138965,-0.11588580383968206,-0.1018642950961139,0.9589095700877772,0.43700037073828,-1.5205773939089176,1.3003458036346065,0.09155147278281925,0.17494141059685764,-1.6783533209195336,1.2732733084046497,0.14460992305272619,-0.3417961903078231,1.646411050494829,1.0153330632217428,-0.7457380357313391,-0.5949352344946917,-0.6894342089667045,-0.6393265826838102,-0.4518423198189976,-0.7514602823481156,0.3033089903611118,-0.484050621926464,1.2264844005036477,0.5675249388107507,-0.7529789572344897,-0.04774880332879827,0.0829783779297643,-0.8193467372514449,-0.7021197949483987,0.7884335950020596,0.10147587661424035,0.7071540158253984,-0.46959990930515344,0.9664961878451336,0.4136211569389163,0.7721876400199019,-0.8794596714214652,0.0227532300076006,1.5084483546145058,-0.7267284438799676,0.049984926984800455,-0.31012811370029797,-0.4374121251735295,-0.511046777931806,-0.5812610701314251,0.18508460190049306
0,2.099380753012677,0.004466929309932803,0.7501030149071279,-0.6624251476795995,0.16048645863064254,-0.07091286802664819,-0.9337482841524487,-0.148019252118097,2.184858365134128,-0.577410396646815,0.7367019769792268,0.464760402346405,-0.8333308619567094,-0.019918430684521125,-0.3981964886693047,0.6650335292282683,0.7748290156288781,0.9135390016571521,-1.2875306541761844,-0.635234074506328,-0.5678594011453959,-0.08397497409346101,0.5185878411707358,-0.24822086557073128,1.099899659092184,-0.2751251352741699,0.04736107907747099,-0.04490822197763363,-0.005923567065081901,-0.7653922848678273,0.8698386355514226,-0.9268866010597284,-0.026625764319471383,-0.48195943788522333,-0.296479681354018,-1.3328841476241873,-0.1226214154982361,0.4732619740609603,-0.423841410601079,-0.6741696010233373,-0.329091958780937,1.2181404582983115,1.2129870257635926,-0.5541215423926921,0.7852279550701944,0.13472382302178915,-0.005775227172417787,0.8188695401012265,0.15318319545306303,0.4582692139287264,0.20790768678787364,-0.4671232329372859,0.08179235924001134,-0.28110949364136295,-1.0006609702186728,-0.1442113906324849,-0.6388169375772444,-0.18503050923575354,0.3747524848716027,0.06244972811726153,-0.2688652759020836,0.39602034913550965,0.5057043925318783,-0.6478304916695596,0.7659351431644139,0.6098172258505709,0.9953264477035635,0.2663605110471522,0.4197720391106337,-0.3560096984126508,0.35755501055296157,-0.7569475108033022,-0.37387543074406004,0.526632552631736,-0.21518253157380188,0.040624409713658875,-0.10342739144771854,0.06007432598843133,0.2674385665161718,-0.05832899925296893
0,-0.12422803750099652,0.9824691157366786,-0.9853458479328754,-1.387468835071793,0.3323198752637944,-0.806250235453182,0.452689429945122,-0.9477087590575951,-2.12614068746401,0.7019933962581477,-0.7606524309774131,1.3455606279340053,0.25764791776664336,-0.24064656719568112,-0.18462970193185654,-0.32967816381439535,-0.06350207291375314,0.8290921777378962,-0.04477092626853293,-0.46698945509199236,0.12466749562158803,-1.435150634568605,-0.5084558194478888,0.6232364058105162,0.5259796308763979,0.35662806347928094,0.05883633079577112,-1.4511194498164341,0.736242242132739,-0.957491567925792,0.8256416084483066,0.47498338067279605,-1.1278009045306892,-1.399157682855824,0.7694138848021609,-2.032012092505752,2.3567982701004997,-0.5282524286902898,-0.8071877592570035,-0.7715694839272713,-0.7757108572605796,0.8489623125315074,1.4530330740610706,0.0752193921492535,1.7689562973138464,0.5631895537432713,-0.2580282141825289,-0.9069230601653047,0.038402172322543913,0.9970504708139293,-1.2332342549589135,-0.6080612919467708,0.49500404179368285,-0.46911535944677296,-0.6952663393461077,-0.013477801099413841,0.1273534489589053,-0.06159962245249007,0.2678998629832625,-0.4330937092306641,1.3126538841164683,-1.2447531607229199,-0.5338727899475858,0.07482771875034266,0.7629640510691962,-0.20684670053873794,0.19898128077310148,0.24039868991256627,-1.7090873387001473,-0.6592205098468618,0.28973789412030976,1.2998151727637315,-1.026869508909532,-0.48266189370807944,0.8252997099728618,-0.7109415415955773,0.4020244697063817,-2.5568804161836094,-0.5589617884653229,1.3657827590777087
0,-0.41455995113969013,-0.32172042946915763,-0.5822914553211956,0.9967588542934229,1.6357704804532676,0.045582707521695305,-0.15573017643974343,-0.9777408302888461,-0.7916634767988647,0.560877066737506,-0.23601880337434414,-1.7902787950143562,-1.7573276689728408,-1.1794072176927357,0.3589026432767219,-0.38800284698778587,-0.16477211884452803,0.8282642802646492,-1.084488425034646,-0.01799641789211514,-0.26252489261913375,0.3329788257766566,-0.27196123099304553,-0.38538393203946314,1.0781822842045439,0.48448064141842073,0.08530558395683774,-0.608611154056512,0.09994717473874935,-1.1033445388784888,-0.5990605984779989,0.13548086995433598,0.3828733834484561,0.28389592397170255,1.3644135503190904,-0.18299070862127267,-1.0180524769160217,-0.34228474508770396,-0.07970707866776497,0.389143559398009,0.8974223023123183,0.6336135484081113,-0.3885611631113481,-1.1687610305501197,0.40118714185979004,-0.07229315955583826,0.7760529856787226,-0.07230182586276263,0.31733750937978344,-0.26968120748156227,-0.3099870154674571,0.24890867954219095,0.4837718656309225,0.5987711319336122,-0.034494234490820626,0.05996334808145074,0.921966533487422,-1.1912468855350287,0.2889207994436912,-0.8846225177700093,-0.03783676294562635,-0.29715883373076785,0.37910869208932874,0.1432161610659165,0.21969418658266676,0.06096250589249846,0.026935470840079,0.4207556502341595,-0.49749457106738254,-1.110951752371839,0.5739687475475724,0.643049794897754,-0.5844308462436639,0.5187458013965578,-0.6927790432255526,0.2940983373508681,-0.5431508112165452,0.36030978642517053,-0.046525015128181586,0.36641111879619337
0,0.4044113873007575,-0.7883527498111942,-0.9190647596677628,-0.6477921876690277,-0.427253568016123,0.10781890403177712,-0.02482407691182276,-0.7325186078096912,-3.023849419481984,0.6564837755467838,-0.734959507055156,0.2500898951251316,-0.26810873210987934,0.22438070337571972,0.49131323300031743,0.5583135979348283,-0.7748648263421848,-1.5414887894062965,-0.5925769534215328,0.2930060363813273,-1.6378194867108031,-1.0729059210599245,0.531114196023998,1.518484227444105,2.257022486370179,-0.5324108512225622,3.8190850931312603,-1.6787279500483292,-1.4694536524773119,-2.3599974674363984,0.3035890876081477,-0.7293987849319747,0.5428319213099767,0.5337356866212081,0.804667102449115,0.09211125527993523,-0.5761072208881871,2.8559258493855353,-1.0565297247044858,1.7500108571466462,0.6168803517095223,-0.47965458508693437,2.591843928458929,-1.5742566984981892,3.1436159740952863,-1.6803144683415023,-0.8717740611660927,1.1034153039126757,-0.4199599494836314,-2.867130057641388,-0.43445359940680306,-2.304892471141508,-0.09008567685245605,-0.16328598089452104,-1.4015403520571403,0.8450313389433405,0.7880751603111352,-2.096276027150947,-2.4696588378417315,-2.4395085046430918,-2.418838543811613,-1.5049460638424874,0.30543761350324156,-0.05733343708138422,-0.9019044679407974,0.6406788861701478,1.4331425654729646,-1.0357468454065155,-1.5554563106608315,-0.7631756640261174,0.9994062814769067,-1.6040254216148278,1.5957393121752603,-0.8845088067132694,0.7627637825909718,-1.3351096131325697,-3.0762697925677247,1.171005871317489,-1.1853232616080627,0.7064612906563212
0,-0.3355182340124626,-0.7275087902070333,-0.9912897668771391,-0.4834044382918212,0.2320119129430339,1.1583375922662058,0.10315099058932133,0.4656584259756694,0.05114370890562265,1.1391684201804446,-0.32757320276038976,-0.9225940009521272,-0.7753933242421834,0.2198722320429886,-0.018037719565530783,0.47222770882920484,0.6187795416329364,0.15376980296382123,-0.4232460571239223,-0.7693950506622842,-0.49867797614437026,0.31728914870270514,0.1233944417131423,-0.031015391822285552,0.8366196530220709,-0.18246608678950843,0.019289877715503282,-0.5759428090575696,0.6643922897674556,-0.8315259772578091,-0.24883940745828384,-0.05029941320555656,0.5729470212799539,-0.05671682870562848,0.5544154921545067,-0.04604948622266011,-0.13300018609446704,0.0978092609618402,0.3944910584340723,-0.09080082492296337,-0.1939175627571026,0.008160307489277811,-0.7465142192393989,0.0989215819195478,-0.390241350430022,-0.18064518334082236,-0.41640345461142336,-0.14590767921105263,0.6645899903258146,-0.32273864005178354,-0.1411531874552511,-0.384245311170081,0.2222118358997708,-0.08101044810327135,-0.2915263308666101,0.28826814168435216,-0.06474518809593525,0.2713220254980504,0.14913488039504788,0.22742574531434293,0.6137048021317205,-0.002067400142904498,0.16535064948956968,-0.061859483108519166,0.25143906480312184,-0.19413643955533486,0.5605468749480826,-0.1467795007241012,-1.1261573520596824,-0.3813880526962622,0.3547837500061429,0.2876747729460768,-0.5239426152655354,0.2763809141204242,-0.05456140303645756,0.7573443541968592,0.07520469106402126,-0.2409958967398517,0.076357025778971,-0.08616232591705099
