label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
0,1.2208802412951436,0.6370198864932263,0.013215658134649255,-0.08430145784424281,0.050200414445830954,0.4378533860675602,-0.15817468798182305,1.4956751268177713,1.0882978900418325,-0.6013362427546438,-0.17484004083613874,-1.3295908364604185,-0.8168738972672552,0.24092818770932073,0.5080175127234519,0.41270556630540484,-1.2223925448822168,1.012480175679397,0.8214008367953463,0.6441928020179624,0.9532786047815971,-0.7351766309061458,-0.10635177179613718,0.7488553492741774,-1.22139022932957,-0.792444478788156,0.28695578004315053,-0.21702166906763515,1.090370402714733,-0.3402668455566297,-0.7287967333198976,0.6406531128942141,0.4645660368797821,-0.06850561997783948,-0.5871692858337357,0.17529567441271893,-0.06738831955065583,0.6660537579211291,-0.44865569974375386,0.05197921798578056,-0.3787004398227882,0.8894793663273287,-1.2100953082974761,-0.7081997643326479,-0.33373018659240855,-0.47550451152737727,-0.5424507382165515,-0.13242276024686947,-0.39693373494306816,-1.7047929521917162,0.083860867210071,-0.37585066648042575,-0.1724628529983718,0.6464037448393639,-0.31148830869228084,0.6415272314162009,-0.44620106862219594,0.6163017844751225,0.1390174087316943,0.6651575585386058,-1.158513325743492,1.9502943041605383,-0.7994053528720132,0.6927182218628424,0.8724175640473766,0.6540015264716169,0.2663670180581092,-0.6371416316666857,-0.743261854699372,1.936311362495648,0.6666206242845303,0.053121049381976336,-1.9451970796975357,1.4023274394770648,0.9216933883604397,-2.6758612295539446,1.5048547061559636,-1.6916780668470448,0.2564153456756849,-1.3963178277114727,-1.2681297449686375,-0.6545818265968705,0.5358444498238012,-0.884636881666597,-1.2934501842776562,-0.502856583208718,-0.1735119834069863,0.6130387260392833,1.1926801926184756,-1.2504941376530982,-1.7863373435562717,-1.8164500228340204,0.943804096463163,-1.6484567197187974,3.131559219301254,0.30016733572062776,1.2737013687264904,1.2305762007250904,-0.50782081142948,-0.3228111947993358
0,-0.4202767215991499,0.05026025419513586,-1.82287166017813,2.326955808508826,0.8692558698591707,1.401406702283451,1.5678995006930476,0.19391721811053095,0.41546873712417104,3.2183674906320934,-0.8110195534337212,1.7653395448768139,-0.34181985037794943,1.1565037467905865,1.1084956331514089,-2.161598559756523,3.593873159720274,1.2148572024212312,-1.680041435348712,-0.5815572108295137,-1.3013622527938726,-1.6285756651919652,-0.022802981243482293,-0.39991412553955175,1.0079450385066275,-0.3053775596413463,-0.46569148893814694,-0.9075582081791004,-0.06863616069388295,1.0252792900996484,0.2322973131477705,-1.0596740541470744,0.7330312577397511,-0.6469694757827085,-1.0709609616203768,0.22080706408247353,0.02631994804253478,-2.394405699458693,1.349581128547487,1.0631229216656835,0.17958951478181603,-1.397766451962035,0.4526396678342829,1.753310434760706,0.9782822202854579,-0.29034379352407225,-1.469024093840925,-0.3125051827597883,0.38827737147161945,-0.2764229046000182,-0.9261043254338888,1.5062758520327488,0.788816752815637,0.9303594090646974,-0.12482637244933747,0.16738039764504833,0.18270883264373383,1.2818733003919007,2.053601846521534,1.0886611875219363,-0.43627991412782047,-0.6934943018893001,-1.8707320446309919,0.5286807136942094,-0.48720865964435184,-0.6631467460789005,-0.6663984551330574,0.16067190948980542,0.3646881406058399,-0.1799228771979372,1.0646038068231507,0.9324510932898158,0.12483701216790395,-0.509227642429538,-0.4269288270935384,-0.5011786355007855,-1.62371860626223,-0.5898361132134082,-0.042994877678457104,0.7562779555346316,0.7611781019561246,-0.4371592605571409,-0.17717912832147772,0.31941659091525326,0.5732918422793293,0.5663411632979376,0.28130241209298484,1.406403434789472,-0.9461491156857545,1.1004125607360238,1.4205484541122748,-0.5052305837567449,-1.2336985639022522,0.056335343264463385,0.1785004022186379,0.10319629771884847,0.592338750262582,0.47271101575922536,-0.49040850868283276,-0.6320803729194162
0,0.6762271394315561,0.17514742529360208,-0.8392287466549373,1.1752750478521488,-0.8314207294965923,-0.14565224133593005,-0.921755089578507,-0.11769601923072401,-0.8560448415637846,0.427969569863619,-0.7102500495030808,-1.3715478309298152,-0.7540908746186943,-0.08723976868989752,-0.8935465484451898,0.839477076630509,-0.5682754755589975,-0.7714168643336043,-2.0593987528741824,-0.055394129336253047,0.7530369918035361,1.0275441433858108,-1.2437250858433335,1.0403775834902418,-1.0649376651259204,0.5110641015663056,0.0066227329612242826,-0.47622128302256916,-0.8846433466415871,1.037773800889486,-2.3712158465008013,0.45057619328094545,0.801664835967629,-0.5287377290527467,-0.5705803398161453,1.004152844289659,0.6229749822331084,-0.4682238100181203,-1.4322951850865546,0.8530102021631571,1.5620373234472078,-0.5568033226601243,1.372969686547063,-1.25395512819215,-0.2859458452415196,1.243616509929387,0.8302544479321027,-0.25348741899820176,-1.468100987764405,0.4456639999918197,1.3432609651822938,0.22081123231549793,0.8847848048306922,1.765480968176557,-0.33369269319473865,-0.8634317610466334,1.0455781877092105,1.743328078448965,-0.34838802289195336,-1.058866424482272,-0.06381377741693503,1.1242641162902396,-0.8285538915556204,-1.1397549882252784,-0.596254903495317,1.6355887539662282,0.0819016566369075,1.5620956890862647,1.6006837398056535,-1.1167518257163764,-1.1442399773980414,-2.1208644832684125,0.5160510014747509,-1.1640799034066514,-1.2911822645292137,-0.15179063845340576,-1.24543264340151,-0.21240809614953166,0.32373147508449945,0.2744271467657227,1.26633915256589,-0.2348349549766894,-0.04924949192080614,-0.6286885420351623,-0.16254501903364155,0.33321667741180255,-0.5384351092399731,1.3121660538998625,-0.6726822177639962,-0.30299434193575364,-1.126304666361427,-2.5491729945573707,-2.1325532032558394,-0.5491223128925772,-0.871867252210553,-1.0392778395494306,-0.245621170728035,-0.19433311468866227,-0.4180763831158573,-0.19740174150911496
0,-2.233477177219149,-0.9165654463933428,-0.06539704568638656,-0.2503550004787869,-0.05275804008880401,-0.27300727991803897,-0.6287789071774229,0.31148424652860507,-0.34720122128395753,-0.06800574291249639,0.9278767072026519,0.12742062323790831,-1.0039224391965602,-0.6129702454314253,-0.11764779385766674,-0.257950926407915,-0.7851345414316075,-0.09623671054878308,-0.9274292677308358,0.35242127456359224,0.7118356780697052,0.3990827397533991,-0.2492808957283546,-0.08136766882042205,-0.6123776781557828,-0.007367474715114904,-0.050246413536033215,-0.706161715369476,0.9059244705882259,-0.8215312076545176,-1.0418434761496242,0.0514079564582043,0.16424572227767645,-1.0232165500983317,0.055794504137519525,0.8646654503448834,-0.26242166511121884,1.2625864641171431,-0.22661722572525564,0.5242912814658065,1.5922053474912803,-0.365459240246711,-0.14802117107860893,0.5897023883258538,0.08575038758944671,-0.39760845295354763,-0.05346648214642145,-1.469657842315718,-0.07409727695250069,0.7082730803518501,-0.010223919057992973,0.7480961218311943,-0.10786820932950117,-0.1878953699838547,0.6263585644820328,1.7198729460449653,-0.2823964831424814,-0.4195482184973579,0.022775929139398438,1.5402920294660063,-1.4954608991012452,0.8002293968153144,-0.5358521113204016,-0.2742914507562622,-0.7917354384824409,0.408118785969461,0.692831888375379,0.239109634907232,-0.02717429942811624,-0.9911900368939032,-0.9233827901523578,0.01608181907646124,-0.637846239243744,0.985908058907129,1.1881332466638586,-0.5525263008748493,0.2971469900046482,-1.6795389456563958,-1.1644717385915013,-0.7000786085448316,0.3631037374304056,0.5990778265566044,0.06513668643951952,-1.3430719018822113,0.5074524492801306,-1.9485977138444515,-0.41312447869064445,1.3631313990965654,0.747049957098064,-0.589935954722606,1.2578494172262802,-0.562907717812211,0.9568577992864827,0.3613412896357139,-0.8413851800656291,0.9570549728786379,-0.7986955710265233,-0.1018539380531227,-0.9907947975599999,-1.4839428481303152
0,0.7595570072916317,0.33472518214528657,0.3425507388987003,0.5445591784267692,-1.1216631667193775,0.44324612251532897,1.325424251387647,0.8936389898755076,-0.7160825555527929,0.21380846102274062,-0.21366931936690878,0.8870680907808552,0.6475653648964805,0.2934161833727729,-0.9226954525839854,1.1329613075092897,-2.5137274085566155,-0.1042966628328716,-0.0075129002599376256,0.8358895257840363,-1.4482944990148794,1.053000104346646,1.3296574060569566,1.118754397121592,-0.9663657352001023,1.3510656986957597,1.1874208362207304,-0.3876237914984113,-0.6003005529633963,0.6129443961083842,0.7947065174118013,-1.1701210603746575,-0.3210147463297538,0.49531402711595685,0.031062639027882324,-0.19407699924132135,-0.5855585901325914,-0.6169690001161546,-1.1370568325165444,0.887695444668132,-1.4581113211696997,1.2659312008511634,-0.10494496926371948,-0.13696526474837567,0.6023867233039447,0.6514707006533479,0.03485329171831846,0.05284673651541656,1.3005122070585597,2.219141724691541,-1.836553607173538,-1.6584077054531985,0.0030501298329838255,-1.5889338354707767,0.6715061675808306,0.4527666169410887,-2.154511987465601,1.9422036579622792,-1.934053656511813,0.7443979826941121,-0.6974563856391779,-2.1323089484653583,-0.1717250607816418,-2.352860106589729,-1.4990870787629824,2.8662271405872874,0.2650881548697522,-0.07172443479003282,0.777108874264775,-0.41498982494837433,2.281597956179377,0.6693638381663573,-0.7264173938898034,-1.5231908529065699,0.13641064434333638,0.5517602111560065,-2.4989321291693773,1.611802347781179,0.0823809031789189,1.2912259568924165,0.16189563640964966,-1.7853737646830776,-3.208195629644297,-2.264033170484436,4.170219566611192,0.07321223589356865,0.3211543829428985,-2.5267748033949164,0.5051386133090104,1.832591969289995,-0.7311320684008266,-1.6464968975374965,0.39088750358172736,3.3359531390614574,2.2734964783349776,0.8234843015705986,-1.0296420838042475,-1.1860405192995922,1.6104532218213727,2.2854042819992544
0,0.5731237730048998,0.09020301675905099,-0.8521529214329846,-0.589454498469849,-0.5187605086455661,-0.9439261347617697,0.07387828926521567,-0.2891017977107319,-1.2239100537867862,0.37067104235436976,-0.19593485546230158,-1.408355831433678,1.027775662895742,-1.0071015486307537,0.5246451978640949,-0.3336947453099785,-1.3068250701194992,0.2520644382010081,-0.21403028553350317,0.21745939228093966,-0.2718592520997127,-0.965302885316583,0.30335636577774566,-0.6681890087974756,-0.5944523206914014,0.42056576247199245,0.05647930236226284,0.35845077302193534,-0.2918429143506743,-0.3206633753121977,0.16275009567508963,-0.31552824129879464,-0.19761610930489887,-0.4679176891074375,0.17033168612271915,-0.5949150603765959,-0.6609785659566367,0.32218644661825113,0.15204404489725942,0.12636862846482333,-0.0761941774296055,0.8659218637790892,0.2793940601233826,-0.11367261850275025,-0.31319135269024057,0.04631895369176746,0.18355615164811478,0.3131603751157417,-0.6261471736987451,-0.20933791805290722,-0.4952164781480647,2.2317947372139946,-0.2935158004573706,0.1424205794029358,-0.05072646503895606,0.1839124921985155,0.49028116440840513,0.04524959261585094,0.7901936516347013,-1.759854642405622,-0.3327742761670047,0.3045234510731411,0.4810563460247012,1.3020295036255678,0.10668581319008881,0.37622748871895323,0.19015980094942272,-0.8498953199194232,0.2447484524581655,0.7448962900046275,-1.1528492324255675,-0.016019258841672716,1.8860310249834549,-1.0559525109634949,-0.37987924279790897,-0.838813070380869,-0.5796001300547476,0.21421932649843511,0.673862355679293,-0.0563048216030762,-0.311924884282564,0.06782349329120893,0.49048921628189635,0.9195701132669735,0.5686781213215581,-0.5665035924345195,-0.4781741563090025,0.6844180417729421,0.686484357387974,-1.3143581327376979,0.25509216148725994,-0.6386506675310138,0.06550684698908776,1.2348351438688523,-0.7734702047306421,-0.9394395913972805,0.376515905510652,0.15554871354484082,-0.4762673812622915,1.0267825961176376
0,-2.233477177219149,-0.9165654463933428,-0.06539704568638786,-0.2503550004787863,-0.052758040088802215,-0.2730072799180383,-0.6287789071774244,0.311484246528606,-0.34720122128395864,-0.06800574291249825,0.9278767072026533,0.12742062323790732,-1.0039224391965593,-0.6129702454314253,-0.11764779385766723,-0.25795092640791667,-0.7851345414316068,-0.096236710548782,-0.9274292677308357,0.35242127456359007,0.7118356780697046,0.3990827397533983,-0.24928089572835385,-0.0813676688204204,-0.6123776781557821,-0.007367474715114079,-0.050246413536030446,-0.7061617153694733,0.9059244705882277,-0.8215312076545186,-1.0418434761496234,0.05140795645820239,0.16424572227767525,-1.023216550098332,0.055794504137518526,0.8646654503448835,-0.2624216651112198,1.262586464117143,-0.22661722572525658,0.5242912814658054,1.59220534749128,-0.3654592402467124,-0.1480211710786079,0.5897023883258552,0.08575038758944639,-0.39760845295354913,-0.053466482146420226,-1.4696578423157212,-0.07409727695249958,0.7082730803518501,-0.010223919057994696,0.7480961218311952,-0.10786820932950338,-0.18789536998385714,0.6263585644820324,1.719872946044967,-0.2823964831424808,-0.4195482184973549,0.022775929139397195,1.5402920294660047,-1.4954608991012475,0.8002293968153131,-0.5358521113204016,-0.274291450756261,-0.7917354384824414,0.40811878596946116,0.6928318883753786,0.23910963490723064,-0.027174299428118363,-0.9911900368939047,-0.9233827901523608,0.016081819076464027,-0.6378462392437424,0.9859080589071301,1.1881332466638583,-0.5525263008748496,0.2971469900046484,-1.6795389456563947,-1.1644717385915009,-0.700078608544834,0.3631037374304025,0.5990778265566048,0.06513668643951756,-1.3430719018822104,0.5074524492801294,-1.9485977138444508,-0.41312447869064783,1.3631313990965643,0.747049957098065,-0.5899359547226075,1.2578494172262824,-0.5629077178122116,0.9568577992864818,0.36134128963571277,-0.8413851800656305,0.9570549728786409,-0.7986955710265248,-0.10185393805312239,-0.990794797560001,-1.4839428481303152
0,-0.27744011962712495,0.25587224503715017,-0.032600025107029265,-0.12771020382802406,0.7855233983252047,-0.7425109532407619,-0.46535177228684443,-0.5574850329781145,0.17042430679991613,0.8962154737106264,-1.406916377491982,-0.60556299663182,-0.08915991895368902,-0.6582744711573298,-0.7251608220451164,-1.724433321246889,-0.35628984703573774,0.7743164659862692,-2.224962769388263,0.3731840253671,-2.0024849288651545,-0.8755496737535967,-0.20599368668963047,0.224150095912825,-1.5931245112733745,2.0876279061581147,-0.04653515359392469,0.3743684132819859,-0.5756638914915916,0.0016786873509915365,-0.8547043175717635,0.9888749522670713,-0.3073938715727098,-0.603291223696549,0.010181831849514938,-1.3741897879557237,-0.19652382715637748,1.603958601408744,1.419169784421369,0.6934894707073569,0.1011915631197755,0.381590555392676,-1.0530619066021827,-0.6761192440489647,-1.0563259677703356,-0.34095285735212616,2.2721838987955443,0.8494489704174277,1.6286420974876206,-2.1830064351522855,0.09193648108143991,-0.3041881917008309,0.7549127792151911,-0.14465618001805106,-2.6341032579211174,-2.052826817557524,0.11171738903570487,1.3124276215669328,-2.2435365072738462,2.3060081853537775,-2.1589166361488323,0.11884463536916559,-0.33337062025810954,-0.02063592302315266,-0.07712292332873721,1.5675060879960645,-0.48993346914530056,0.5769449641582712,-1.1459274802158428,0.9830598338498123,-0.025770576077660225,0.6629845587189885,-1.1582510080150505,-0.7300025522608371,1.6178279071319108,-2.365922607326258,-0.5347328978675342,0.07385691897112362,-0.41287255068977835,0.6833139314107188,0.6472684350635832,-0.3745628304583052,-0.6533506476733674,-1.9674379367342554,0.38216346569441784,0.04381079459843847,0.5289351480726174,0.31354557930842003,1.7639566144347996,1.0332735803907853,0.9630746443943536,-1.4222408538790916,0.3820147646091846,1.3481440659486568,1.6586756822251076,0.5382492307784854,1.8682106903379327,0.5055502894270593,0.6264587745185617,1.6229483085184964
0,-0.6504976366222017,1.2160122409682732,-0.08779969672506041,-0.337393339543887,1.0987844121404782,0.49009888087051096,-0.4341171938028635,-0.9138991144427002,0.535603725677464,0.47841333155493154,-0.0668861118310623,-0.502473113837021,-0.019444070093296507,-0.621515475147831,0.4190892057731459,1.3784182570105703,0.48559629220861306,-0.68516442644111,-0.1974408207801179,0.3477995165099113,0.013528190008968273,0.19010041925566315,-0.21986095607721248,0.4645921557187184,-0.9747974615657276,-0.09676358790809014,0.3186124612178068,0.39810430276563585,0.4055280505922749,-0.2030712728532911,0.0424944325957641,-0.9444347627434493,-0.29887235065535284,1.4370561783725648,0.3331632499276238,-0.27553551786818464,-0.3824247439455073,1.552389518813188,0.5191081889154298,1.4611203600668492,-0.6651144322352855,1.069696478309633,-0.6338677303171156,0.16390637450172169,-0.9047632370773564,-0.22641692606656402,0.2418617509163109,-0.2421003256819775,-0.8073527216085963,-1.472080097575714,1.354673183869759,-0.26590390614805304,-0.03819880195610229,0.1945144319091893,0.7222759920153762,0.22715385931262833,-0.14455061044544812,-0.28158817452815327,0.5874305481814072,0.48043407867236876,0.2751966414514482,-0.2380098937391217,0.6365572543940735,-0.7433871556792976,-0.0864800004969141,0.31048440485528034,-0.7677857191090345,-0.8390943635145558,-0.023600489035993308,-0.001887201867947764,-0.6238345547127468,0.2965560757911335,-0.7061535670189203,0.32235145559974704,0.8903045924962837,0.010795014318595897,-0.6548134939722383,-0.2306269132350199,-0.410621539767144,-0.4998817547493314,-0.4989965950040712,1.0459415920757538,-0.1628097548617949,-1.3978228452125585,-1.176703361230446,1.259022428823467,0.5902439252668182,0.8257527194944297,-0.09925975815335686,0.2991360412348907,-0.22692264840238066,-1.1421735527601744,-0.05611579042811282,0.23805051759161822,-0.47129234242175355,0.17363741741432143,-0.6492887351483992,0.2634781514777143,-0.5136720480248435,0.3065143573602736
0,1.3903427339379044,-0.6672818556679649,-0.27569401138741356,-0.09479006919645656,0.6975085609421533,0.2738289246995366,0.047979651662128406,-0.06980968212419437,0.5305854782603999,0.1674757546138103,0.9044014685270964,-0.9719135735613463,0.2775869419325076,-0.6853232866654367,-0.3432020885511168,0.5457284558110409,0.08193580042343572,-0.584250605540218,-0.23578831994766042,-0.14394043179355223,-0.771122088206714,-0.5577215996566093,0.10948273475091705,0.07388833023511643,-0.4331716213151622,-0.11986893738860444,0.25134833901498876,-0.42586186542428006,0.3565081840648798,-0.2713221291113832,0.39990344470217604,-0.5888825146693083,-0.36745194507024487,-0.43414908702225896,-0.03296733944467429,0.27925836917084895,-0.22523452610176692,0.9705344992013019,0.1038770461002284,-0.35166420392856484,-0.49292462649097485,0.7345297265426797,-1.2850270811234314,0.06199591773499423,0.07912342361221163,-0.14611763417214463,0.5651661880256234,0.41915193755303215,-0.21263987996823008,-0.033985677347270156,-1.3371863745686898,0.20582322665268263,-0.013931195543153162,-0.08773785985378241,0.1722408136750153,-0.05593826567062907,0.3839392360628091,-0.032424744216909364,-0.33543827336519016,-0.5342566849998225,-1.0574956723049722,-0.04351613184997836,0.22942238876941445,-0.6958887217315495,-0.13424780392330948,0.10908147837315398,-0.16864118878080955,-1.127640541070019,-0.19542637829949402,-1.0229379550208164,-0.7277938730306067,-0.15887389629912604,0.8379711254153029,-0.16262265822594865,0.902911861320706,-0.35368403877775695,-0.36335104211617686,0.4444483259173901,-0.8817127213736982,0.26495537122050217,-0.404440714273603,0.024748647919272015,0.14204356915793304,-0.11517946000533205,-1.2653843635219486,-0.5252432179535987,-0.27324743851655053,0.9799936398165981,0.41026482556048594,1.2393762025738253,-0.28225352209533106,0.033934588794470935,-0.23259160190869457,-0.3094093860777653,-0.37232320188453294,0.25821348765297586,0.3594214245366785,0.09212770251647268,0.24830548716964926,-1.0674266637047256
