label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84
0,1.2208802412950126,0.6370198870851806,0.0132156495466781,-0.08430153064224283,0.05020028501493743,0.4378532444010578,-0.15817463999736775,1.4956759401012332,1.0882987510730096,-0.6013434806593739,-0.17481878210833948,-1.3295982302584366,-0.8168748735511157,0.24090255011122422,0.507941534768097,0.4128404538034685,-1.2224710012976527,1.0125377932872708,0.8214045100802564,0.64367989956319,0.953300334063979,-0.7333387875533844,-0.10479385916113622,0.7491087288277295,-1.2244736150198379,-0.7929672118764706,0.2880679681899234,-0.2183463757555482,1.0955469777200726,-0.3441032109174957,-0.7296970442591497,0.6372981306092544,0.462315617806691,-0.06995798979603209,-0.5929466677230282,0.18451043251931393,-0.06546155875086208,0.6694848889793649,-0.45025165059259886,0.06974511992785663,-0.3735144748999845,0.8890395815825458,-1.2117048339275334,-0.7212136632053825,-0.29086797956768284,-0.5018801309427389,-0.5459173379452095,-0.17878000977890518,-0.35623326037049763,-1.7375512798419537,0.0034049855576290884,-0.3672359518728425,-0.1579879324956364,0.5642574326077043,-0.38563937583314134,0.5953758812935995,-0.38856465907086873,0.4978760748690803,-0.03518462180565182,0.9064854394924315,-1.149969437231304,-1.6461155282042153,-0.7507519111728493,0.7408328770979059,1.0282437302828555,0.8416011476742961,-0.31383159107184283,-0.27771635490957974,-1.3977677907693786,1.6242350569877462,-0.11826281335035443,-1.0330588146503676,-1.5934210881030908,0.48506662408265055,0.9342203602830967,3.4910330180452283,0.11968882858803549,2.042519303198057,-0.8672469488555663,-0.5540404520192505,-0.7529755246537726,-0.42136535731982583,1.7023262334366753,0.4324993107795665,-1.3877229930659778
0,-0.42027672159938206,0.05026025413548547,-1.822871652756333,2.3269557705224915,0.8692558296134247,1.4014065939610043,1.5679004521045887,0.19391685377123982,0.4154752870209643,3.2183701975524808,-0.8110197736061705,1.7653406812668926,-0.3418186942693944,1.1565115819328946,1.1084619711204744,-2.1617617869563652,3.593919618181116,1.2147662630497087,-1.6801077965139535,-0.5816568930092959,-1.3011106462283057,-1.6286909035638018,-0.023944284928735356,-0.4002222612689865,1.0087351125584902,-0.305696060730661,-0.4651389719978883,-0.907109509625919,-0.07149688119091449,1.028695240743449,0.23213434247097472,-1.0602166486678934,0.7370358548047403,-0.6414611185460081,-1.0646548165264778,0.22161713288455392,0.03176479514350656,-2.392155423858179,1.3457905211068548,1.0643734261887512,0.17945349736728167,-1.397328995921862,0.44778584397615045,1.755648974530654,0.9661346140109455,-0.32535145757017675,-1.4897746592998007,-0.2876377141197837,0.38043694847018056,-0.2600158609890793,-0.9055186080849082,1.5250322192945451,0.7112795358013092,0.9652688115146538,-0.07133690012874834,0.08859597686879632,-0.08310049428048406,1.1919750187762115,2.060793832769431,1.105500769042974,-0.5343018926664298,0.762776820030365,-1.751872153396539,0.5065231595479753,-0.47569029874280594,-0.686182124054913,0.8360144108163349,-0.021176986247585003,0.1814483022438085,-0.20429424690230824,-1.0179901760533876,-0.4634930452578656,0.1059001862788239,-0.5767075085854443,-0.7328603899656335,-0.8779554842691423,-0.8817233248114563,0.580088378147589,0.6701047978306877,0.11745126107567633,-0.47727043277083914,0.043026794813231344,0.4406448608344004,-0.3945562574916119,0.08632540497649133
0,0.6762271394311743,0.17514742658867333,-0.8392287434845087,1.1752749830225582,-0.8314207656779613,-0.14565243414710805,-0.921754491817817,-0.11769697776831807,-0.8560420135016812,0.4279773690559331,-0.710238156757063,-1.3715415258647243,-0.75406555941544,-0.08725439164733403,-0.8935925708742021,0.8394022906612059,-0.5682321651128751,-0.7712856116796655,-2.0592817439558257,-0.05551417259329059,0.7533658584369526,1.0281953928094805,-1.2439434824167048,1.04096360233031,-1.066714544047077,0.5107485906551145,0.007426420083336989,-0.47454242254180823,-0.8837475825641288,1.0392640427621087,-2.371095510362317,0.4529173688120573,0.804082180788667,-0.525821602177146,-0.5681839012504954,1.0109812027828537,0.6341373308111729,-0.4640728835671452,-1.4341543720764376,0.8626054308358292,1.555730946727669,-0.5649949628916051,1.3763619202421262,-1.2652219585511413,-0.2572623583640638,1.2220483613552169,0.8654442533695299,-0.27750950902599525,-1.4593638941704832,0.44440114664481445,1.3701462518952683,0.23116788387275206,0.8617980634734551,1.740017682071002,-0.24022343346337108,-0.9116208529179521,0.9571032124902071,1.807978893785612,-0.3431561372802143,-0.9383883315846513,-0.06844724349934056,-1.2294413911462667,-0.8701944129201407,-1.000023226316247,-0.6411434415434754,1.5142608373783462,0.06501998539176769,1.475202323183783,1.6472792530916314,-0.9248031397404917,2.1470503765593123,0.996152883180811,0.7330488483545055,-0.9845048748209825,-1.7726914158699953,-0.8836758762120956,-0.7058136658266588,-0.3382430898489348,0.3721504455784158,0.08584429732304565,-0.5741602827724789,0.8711289153769385,1.2777895233798693,-0.13217940678051515,-0.6763306222470289
0,-2.2334771772193536,-0.9165654478178801,-0.0653970454936904,-0.2503549904947364,-0.05275793476580165,-0.27300709332497985,-0.6287795286079734,0.3114843110009718,-0.3472052265353044,-0.06800041465509926,0.9278657096764988,0.12744205147932566,-1.0039175488251844,-0.6129171671143002,-0.11756747984679464,-0.2581013641541522,-0.7850702805042661,-0.09626241981419223,-0.927398674291632,0.35234669889593606,0.711768226334894,0.3988256388337446,-0.24966803832100212,-0.08182804253134099,-0.6112249991399153,-0.007295484905372435,-0.050539187141342055,-0.7059851222307625,0.9041126716049944,-0.8187501384393346,-1.043329582985074,0.05572161282975783,0.17119062447083006,-1.0151657461231232,0.06118689395965463,0.8621696516218431,-0.2594272477267675,1.2612828249097472,-0.2249665418710476,0.5132917906603375,1.5947981292053828,-0.38447337069642606,-0.14511053720724224,0.5907169679835312,0.06692446121809781,-0.36978125233454207,-0.07126772973837282,-1.452131909329018,-0.07221845513078075,0.7235666065485372,0.015918261245739817,0.7464316952533251,-0.16081755914715243,-0.1595981650927461,0.6018790644862235,1.6196653392954017,-0.3193161792314518,-0.4415140165192277,-0.1494623331036833,1.4922095552567625,-1.5548821823440675,-0.7927770043842448,-0.47103384836960827,-0.31642390363950457,-0.6860539035193564,0.53102999625354,-0.7772603074280247,0.13534926500707165,0.11989781311125114,-0.7793893590676382,0.2568077827374914,0.5350097278312197,-0.9616757968221643,0.8597095017011469,1.1612413249520122,0.11250627940366897,-0.4634912991462242,1.3128230739033508,-0.4600876290755235,1.1673351841749617,0.427822638799272,0.8996504142739464,-0.7831798652318495,-0.9658094985552764,-2.411745298436315
0,0.7595570072916161,0.33472518280299474,0.3425507370466556,0.5445591578535851,-1.121663296523989,0.44324607193093396,1.3254258576700495,0.8936372419881008,-0.7160896340404831,0.21382569585884054,-0.2136759609779917,0.8870287398197118,0.6475750438162364,0.29341782409477984,-0.9229128301885847,1.1328477516076814,-2.5135087888651313,-0.10425957642261025,-0.007202779735631668,0.8359731530968554,-1.4486809239002079,1.050175590603867,1.3273923522835762,1.1198658558283812,-0.9655678279795947,1.34987001114479,1.1848629993814481,-0.38670529107462065,-0.6042567956708561,0.6146705216882955,0.7905560418608095,-1.159568428674818,-0.31293988490724806,0.499733766821457,0.030780999779983196,-0.20246007706623076,-0.5909074429052921,-0.6193232327360066,-1.1444517576851503,0.8820236596785433,-1.476463908642206,1.271696244514007,-0.118516168666075,-0.15335210343857975,0.5906945175480944,0.6318606452996995,0.08010846737086938,0.05084271528794706,1.296895347372663,2.283271368124864,-1.8573316934987474,-1.6490615923801994,0.009984563272944245,-1.566798003373141,0.6907722641221979,0.6381078152913996,-2.3660001948434406,2.1867984602927417,-1.8500877634223407,-0.04649198821306552,-0.7143419827581404,1.9885240878458508,-0.030568488840176256,-1.8952082429885881,-1.955234381213412,2.6692409136932325,-0.15871283299128397,0.17163883150060594,0.20898202892487056,-0.2139858940247534,-0.4021305788971027,-2.814801406960165,0.33799921246132314,-1.5972049925939433,0.030689680866631135,-1.8234718769088494,-1.8381003863368994,-1.4369063044772457,1.6254028354476255,-1.3819959571950944,3.2823017723733696,0.5611347616211724,0.18076803021457932,2.8957025161594117,2.74697640191251
0,0.5731237730043989,0.09020301800381565,-0.8521529275438198,-0.5894544726668204,-0.5187604132054585,-0.9439261049477825,0.0738771935961918,-0.2891034061175331,-1.2239087126552828,0.37067787585054174,-0.19593922951179416,-1.4083632068315004,1.027776334356434,-1.0071147971739522,0.5246003925597538,-0.3337528020127768,-1.3068309520850037,0.25209183538580887,-0.21404531625240733,0.2175857845550493,-0.2717009827687392,-0.9654558650349148,0.3028133272442294,-0.6676631935714417,-0.593771159833253,0.42071364513788934,0.05676315491552174,0.35852225308061253,-0.29102483587368944,-0.32239306239952537,0.16594072663721882,-0.3138996446742586,-0.1959105167507748,-0.46820492741480946,0.1756055023343867,-0.5999342997452879,-0.6570300615660813,0.3242987416868971,0.15007178113630043,0.13138892746116923,-0.06884819471454556,0.8592543011711825,0.2887726296415787,-0.12013139060889264,-0.34151801677127563,0.06189750354123159,0.185647125101246,0.32524746971792107,-0.639794769874989,-0.1764339851611268,-0.4379518435305026,2.2336064940382894,-0.3438917200737621,0.15714017926561957,-0.04950011107218894,0.1956552253517092,0.6180360890655718,0.022231874424599,0.9165171505966467,-1.6760488301904772,-0.3949870519941613,-0.598555840793655,0.3927284368154167,1.3011087401600179,0.40513254624077183,0.3437063702412316,-0.1430838496892097,-0.7772243996947673,0.3810038957236696,0.816030058367966,-0.04626466483245575,2.0035856190438235,0.49714491152007767,-1.3519287140672926,-0.6372069479642348,0.016591118238900707,-0.6098743365258076,-0.2777836680175586,-0.42271258588942556,-0.3873747966485625,0.3634634013023284,-0.5741066399305296,-0.008191304267082119,-0.08585098301937823,-0.11008439077661725
0,-2.2334771772193536,-0.9165654478178801,-0.06539704549369048,-0.2503549904947371,-0.05275793476580222,-0.2730070933249785,-0.6287795286079738,0.3114843110009723,-0.3472052265353064,-0.06800041465510068,0.9278657096765001,0.12744205147932555,-1.003917548825184,-0.6129171671143002,-0.11756747984679435,-0.2581013641541532,-0.7850702805042663,-0.09626241981419272,-0.9273986742916313,0.3523466988959369,0.7117682263348917,0.3988256388337452,-0.24966803832100373,-0.08182804253134054,-0.6112249991399157,-0.007295484905372896,-0.05053918714134157,-0.7059851222307605,0.9041126716049949,-0.8187501384393363,-1.0433295829850746,0.055721612829756274,0.17119062447083022,-1.015165746123123,0.06118689395965323,0.8621696516218424,-0.25942724772676656,1.2612828249097496,-0.22496654187104592,0.5132917906603366,1.5947981292053792,-0.3844733706964263,-0.14511053720724162,0.5907169679835322,0.06692446121809738,-0.3697812523345397,-0.07126772973837368,-1.4521319093290197,-0.0722184551307833,0.7235666065485393,0.015918261245739522,0.7464316952533244,-0.1608175591471527,-0.15959816509274566,0.6018790644862224,1.619665339295403,-0.31931617923145245,-0.44151401651922745,-0.14946233310368215,1.492209555256762,-1.5548821823440668,-0.7927770043842419,-0.4710338483696115,-0.3164239036395048,-0.6860539035193552,0.5310299962535403,-0.7772603074280241,0.13534926500707176,0.11989781311125325,-0.779389359067639,0.2568077827374906,0.5350097278312171,-0.9616757968221645,0.8597095017011466,1.1612413249520108,0.11250627940366757,-0.46349129914622406,1.3128230739033495,-0.460087629075527,1.167335184174965,0.4278226387992735,0.8996504142739458,-0.783179865231849,-0.9658094985552781,-2.411745298436315
0,-0.2774401196276607,0.25587224460533775,-0.03260003391020382,-0.1277102046414529,0.785523446252221,-0.7425111328915546,-0.4653518320760355,-0.557486750735438,0.1704218104124416,0.896229812808188,-1.4069240041709068,-0.6055665247684657,-0.08912938119643758,-0.6582329509386596,-0.7251194975316557,-1.7246404618189386,-0.3562589692178512,0.7741886846319171,-2.2250030922329667,0.373182017133161,-2.0023293211061124,-0.8758139502174921,-0.20636828916802213,0.22418499042026252,-1.5905365274059295,2.087842595721086,-0.04615888139193936,0.37430783241636506,-0.5773846273320085,0.0038099585834276348,-0.8551471348445043,0.9929623787919475,-0.3018721264437403,-0.596424302595119,0.015980229072163402,-1.3850639936082052,-0.19427835758719061,1.6080563965742436,1.42560022620901,0.694631679793697,0.10688359656054586,0.3733345888149912,-1.0438707892863703,-0.6633502094659022,-1.1083342944594354,-0.3299168166532056,2.2755653273600673,0.893620688144956,1.5763943919222827,-2.141865794792291,0.0480538546193232,-0.3102543908581353,0.7417549365161739,-0.048133009068441424,-2.540341778752337,-2.2117058473710167,-0.36212490228513844,1.3420276559528106,-2.3926767414677386,1.8497938546004529,-2.156401644415693,-0.13211696193089398,-0.2918125697932086,0.01240340421406615,0.09156341325756734,1.440759048338602,0.4031184674701338,0.7205649060957844,-1.5131532870190003,0.6446688345355864,-0.3284434442751167,-0.3591005306525663,-2.3528425322369513,-1.0744193245165041,0.9577272558508753,0.9389003761505944,-0.955945284324738,-0.12123008565519892,1.2563452121748888,-0.18183922764706167,0.7173941570210379,0.09009883532970478,0.9760043506561473,0.7708565814774825,-3.310777525331973e-05
0,-0.6504976366221665,1.216012239254057,-0.0877996972866274,-0.3373933645485853,1.098784322329164,0.4900989015661619,-0.43411775188883245,-0.9138975557546913,0.5356017935014592,0.4784065964906123,-0.06688513854850138,-0.502466820673758,-0.01944660550386537,-0.6214821623843217,0.41906638199152774,1.3785488536895316,0.4856550752739665,-0.6851579521161348,-0.19742009904114882,0.3475012608888946,0.013314786643022013,0.19108952930939713,-0.21933746679149482,0.46404560090347136,-0.9755211332285308,-0.09703078360662644,0.31865998224966474,0.39831340309436997,0.4095958669743269,-0.20465852330992443,0.04046002381278967,-0.946396327311629,-0.2981641378427266,1.4369850195234148,0.3330606580380816,-0.27530334756315294,-0.38692411215977823,1.5493807906291452,0.528712178604811,1.460201766656286,-0.6681581566168419,1.0557492755480526,-0.6432324825414361,0.16396694210635832,-0.8947141246615388,-0.21262259622567684,0.22841577990397843,-0.26181559854346453,-0.8031279166151718,-1.5228150716603055,1.2856368773619378,-0.2768956686311394,-0.04079590805011097,0.17971491952945684,0.7013416412566841,0.2003031871855962,-0.13392807059648265,-0.35087987497528816,0.5296924231172864,0.5155506307481712,0.25309253609986565,0.3175384416062015,0.7221601282757628,-0.7527070953173002,-0.04850656500300243,0.629345157119021,0.6079027109995058,-0.6220099431982103,-0.1305753652383587,0.18612556334458222,-0.07517246315649324,0.18398742906804771,-0.9802320938019639,-0.056759556358811636,0.13197559018348004,-0.37880395173683024,-0.2842338291134839,0.15222489035215192,0.20543220006522686,0.5058163377203971,0.7720542507330677,-0.9816721710336083,0.0253308093677331,-0.6109775096919009,0.13278764601300333
0,1.3903427339379992,-0.6672818555849864,-0.2756940075085585,-0.09479011001205512,0.6975084170987015,0.2738288146425261,0.04797926360408869,-0.06980874901931429,0.5305864444321221,0.16747249797150146,0.9044066917052738,-0.9719185235381886,0.27758141290308747,-0.6853190745767708,-0.34327165405997984,0.5457894633929247,0.08197911034460788,-0.5842977025982299,-0.23583321889226544,-0.14413633329857625,-0.7713096060346182,-0.5570359438601068,0.11055807039836399,0.07357712957561262,-0.43397352955270274,-0.12022326000881389,0.25200883381512956,-0.4252148037206244,0.35831620356013544,-0.2739988473258404,0.39824357329499444,-0.5903254474485424,-0.3703059066402507,-0.43981482789914667,-0.038901553972541365,0.2807508681861494,-0.23400411518562542,0.9658647124319137,0.1035952942816273,-0.34611610732898623,-0.48796891220748795,0.7385970040590738,-1.2788667435691803,0.06531952464837133,0.10363748152670692,-0.15537791201155307,0.5858894012171811,0.391649546001162,-0.19061223600645943,-0.020023737015664907,-1.363193102269165,0.2086599982798929,-0.045151103851008755,-0.09048997299389218,0.1768346266867203,-0.04451195811189404,0.5193246109454979,-0.022589564874582916,-0.33101488564638987,-0.413916193267686,-1.0600291131378927,0.07129077347919378,0.26611923705511586,-0.7382709058239295,-0.25230807321769594,0.35170337757044795,0.12691432220264487,-1.0608135449757687,0.04322024220497599,-0.8502768334061016,-0.01407663467095887,1.2046944681738134,0.19433273470329637,-0.5482743849081966,0.656401567895206,0.21390149162870345,-0.31827884302626963,-0.43184855979869075,0.5665484250748138,0.7220560186925553,-0.5890062892706243,-1.388233325716424,0.2031713464382008,-0.5228818269684458,-0.9719618326628948
