label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
0,-0.5981088650617667,-1.5994039480757267,-0.5440262304187325,-2.0677892514373313,0.3932870044495184,-0.2951808746908637,0.6781985825407604,-1.1036985917058708,-0.2976571353623342,-0.3633729562100396,1.909123936143182,-0.9014956106892624,-0.852667552305804,0.0476813793624241,-1.0408697312716133,0.5759598663282223,-1.0825750200128486,-1.5564134692364169,-0.7468427182890948,-1.5327122124784995,0.5969593837039809,0.2358410861505815,1.6370996982045274,-0.166781143596369,-0.04488731957079796,-0.5417032621215137,3.7412051468877174,1.6257645964788614,-1.298941760391747,-0.1589218160282095,-0.8223698061672658,0.13641326754985478,0.3639811438675445,0.6730360051558413,-2.7067931189692964,1.950771271360869,0.4506789476540072,-1.1418566791243532,0.09344681216927765,0.09583061890830218,-0.6836971296661605,0.020232904790585985,1.255796930285179,-0.5624278077321657,0.9669879574230987,2.425661640737123,-1.1560260410237975,-1.050023801857955,-1.8274028883640443,2.183053397784985,0.054552934691519485,2.40096759880366,0.0673367789436418,-0.6676665052555117,-1.1879878277919993,1.0101059321421284,0.0064277160589449175,0.8606767052746248,-0.5336994179953178,-1.1918968663476284,0.8406188219931455,-2.1875803795190425,-0.22808196944148165,0.6567485033998496,-2.268585312991195,-1.426055625434835,-1.5108685818843401,0.22759708064523732,-0.9052591469288656,-0.1601145432670205
0,-1.091463268470307,-0.4127989099815387,-0.9854966988717521,-0.6641129040396038,-0.6156642828548403,0.7175339332721206,-0.5276257028674667,2.4056984445894107,1.9297439922382644,-0.8057864619570602,0.2719347741401325,-0.17801784575149152,0.7228186254663939,-1.2848061503091515,3.284604553120777,-0.420944131369664,-0.2137501404912989,0.29984349568510243,0.49805334451437605,0.7611471708149624,1.3769507155715643,0.9159860742226041,-1.7729219445973359,-1.9780684802782964,-3.4226594868609905,-1.7191781904330126,0.13600453613620628,-1.3245117729769693,0.3286467844162921,-1.0641411368012743,0.1804333185453358,0.013912401152310747,0.27827418780176,-0.597041834391347,0.42479636723411096,1.0449956331778307,-0.718060131824226,1.6873391166549299,0.6374239185210911,0.9146307113940574,1.2030328290054524,-0.32820952474379833,-1.6232726335450953,-0.09778773924923595,0.5122990533527134,1.5991019269715938,0.9580674129743197,0.4136873313210319,0.612932290309258,1.9129669312430215,-1.0075707663850486,-1.537882817458804,1.4184255007914994,1.088373172180812,-3.0866461597870773,-1.2765956869151391,-1.268762734507512,-1.4352581951309638,0.41411525034532176,-0.2423574458254677,0.1938297932153161,-0.05904881220701281,-1.0896333136482326,0.6408633244824087,-0.9697616155564123,1.013182770959118,2.19848870452451,1.2872102766301252,-0.8033203304486256,1.8588472187801222
0,0.004511278187795115,0.07378903068225325,1.4504298193439709,0.522310910082911,-0.8672132090298641,1.5760739145446698,-0.688690131795781,-1.7531701411099552,0.7988759781664857,0.793780909343641,-1.669212267816929,0.2186335427333601,-1.9329090080237394,0.6518752005161663,-2.099750669717699,1.5849810979710197,-0.4480899739019019,0.5458916266160116,-1.6442071297211713,1.3569052986565617,1.86599063773761,1.331098021947253,-1.5008740073324072,-0.4588926263891707,-0.54049157787992,-0.49176899344019454,-0.736226503543397,0.20300604930621136,2.2997151334870396,-0.026205820621913026,-0.6589099376610968,-0.502966869945129,0.3279283043685948,-0.05831895509036542,0.7103878947747585,-0.3349999619260926,-0.6358139497880216,0.10485775133228928,-0.15932426648461206,1.0410800662543034,-0.2837836752326918,0.6625085792669413,0.3653232207939408,1.291018049353081,0.1722392787827608,1.8592024961288154,1.3481260340182275,-1.230272662162391,0.22047836831087955,1.341900321288561,-1.5963164841787159,0.44019367844854335,0.05338028992936509,1.0519879100594751,-0.35276725141300225,-0.4120016278845775,0.877099518457974,-0.5913359344845502,-0.23567576167404197,-0.12337360191275563,-0.9062484265615693,-0.36578203941846177,0.5853768354730923,-0.6258738631266328,0.568211320186478,1.671098502322118,1.5997661612804583,-0.5139763326279725,-1.0789809086674278,1.141819799835539
0,1.9854710177182517,-0.4757595775413132,-1.2712382980983514,-0.33707920900440413,-0.7899993520163349,-0.13109022799215445,0.4811599841284745,0.3790239011217815,-1.331596647565432,0.5127245777909581,1.9411468584107086,0.29643216309157366,-0.6541277384906351,0.2496715192373054,-1.298671379411556,-0.2766914828057253,-0.5503155532546624,-0.6136503296303485,1.3242306101648393,0.26476644828106977,-0.7273054118826746,-0.35125510182902486,0.9664736159500944,0.10927424290483101,-0.10934121025234071,-0.32760231134796514,0.1322635672586296,0.00432914185139613,0.38818245495029224,0.3077409685163432,0.29152159944965494,-0.27010673256587453,0.3576364543841132,0.014765120546257518,-0.2931758672220291,-2.161674541883622,-0.45192650696990416,0.591937177580734,-0.6613113040005547,-0.4568953200723291,0.03540430262366759,-0.670515540851495,0.37801213380456555,0.818222862872174,-0.7432711177712801,-0.016118046369546793,0.40950555400204897,-0.22244311720862836,-0.2596390764611893,-0.3410366584077755,-0.03653550415038136,0.3506328174749811,0.6842264252263807,-0.7942410609516223,-0.2875331270047172,-0.8950565967296412,0.38088102181755196,0.13063463855156693,0.8098360371105437,-0.0014977289073927675,-0.48781874960684407,-0.5100093587227141,-0.7396200585361921,-1.9263135826443907,-0.8670993445780693,-1.3617066407436074,0.4403708908815902,0.41272035278809543,-0.9923002159360205,-0.06798281159908416
0,-0.2669303818239085,-0.5235998249908015,1.0519167773111526,2.391805250887157,0.1788046026055227,-0.14047592435184006,-0.04919906516736083,-0.5840908365672063,1.6789507392363912,-1.4924187218272822,0.7240391143324149,-1.086345441013797,0.4281348449461352,1.004140651034126,-1.6028302893539752,0.8762007218463129,-0.21583351918061525,-0.32292737843448155,-0.007616244730718539,1.4149186582005753,-0.2207319857071268,0.33561827511672987,0.4026924355739279,-0.1894311317902552,-0.6404948738507347,-0.5497099141672455,-0.856511967294488,0.4751676334770167,0.9087223112591164,-0.18809422523334415,-1.008926713661786,0.16586482796863314,-0.19625169491577474,1.1920797599020858,-2.0403141943905148,2.5595217694633803,0.4524403034437575,1.6665737302783654,0.5382342223272856,-1.1252158898135536,-0.20627891588352287,0.6582526698139751,-0.06525651904443551,0.49418419717140866,1.8268870468805678,-1.7488638388098292,1.1194565273846204,0.9889340252558441,1.9966783069315888,0.007349013116514136,2.064889362427418,1.718527219447542,-1.0987828092966316,0.9077803014258673,-1.1234744194574395,0.30164218902172457,-1.5004605086782337,0.5515676092696498,-0.9958542568599191,-0.4090795167858299,0.9339013608209025,1.012824228280349,1.443219092829203,-0.6514604786038304,-1.98315015046033,-0.33942442851016125,0.6169524646265752,1.0417905732559418,2.1256857935027607,1.218753756007978
0,0.9054331045538351,-0.4283308257521967,-1.122349229784128,0.6205010868171501,0.0057092271380609185,-0.36065869854925625,0.7162238147383707,0.3260506113332017,0.322332067630777,-1.000908151502811,0.5206636250434457,0.27244121747117156,-1.0937399083255512,0.8753671372844158,0.25921391620323975,-0.6042805758525489,-0.5770531218562336,-0.456779765274282,1.1012691573693936,0.6982001856710142,0.5967229661914977,-1.247887132076151,-0.797728841984832,-0.16174780410973255,0.523874130053568,-0.10064732270475155,0.1706056775395648,-0.06170902064664599,-0.06941868976405573,-0.15500022355262633,0.3477931339261483,0.27566768165275146,0.9740839635593911,-0.039757795879451815,0.7743582174601548,0.8144559578236384,0.11226996731871684,-0.49482779846409114,0.2819791149781246,-1.74974856054548,-0.4745470534740752,-0.680161930946547,0.15015786995925676,-0.6186244211544861,-0.22731251548420703,0.3462844370464324,-0.8885098718793399,0.08758361980867951,1.6765760930143663,-0.9592614586761363,-0.711141595657823,0.25471720392656394,0.4181375350887914,0.5541759967500989,-1.3104507895441129,0.8143970252965607,-0.4784450115774028,-0.01595723748691581,1.1475090269503896,-0.13423166923689492,0.3443070523492717,0.6459075347886438,0.9329187936980015,1.022962520921069,0.3509620145523539,0.3185161602665452,0.061242900888023394,-0.5370895879381926,-0.8957801897981142,-1.46494348864717
0,2.4402674425757414,-0.46110020652796385,-1.4669265349768985,-0.35078264250449476,-0.18711847868056136,-0.46646792659227515,1.7707982065746086,-0.25122109649233704,-0.6661477866237348,-0.12500015748644464,-0.3651045657370888,-1.2193074249472586,0.33191312525827216,2.0323823354774997,-1.3691127945366575,1.2583679636987881,-0.9276005372501931,-0.37484541527592713,0.08066192204214176,-0.28381717002917883,-0.5760237928223743,-0.2987062089771281,0.12539177904990084,-0.1576060625861249,-0.1460625158130658,0.442685410428393,0.5992329855331268,0.7796603292970062,-0.2754263772622402,0.1574692100291975,-0.3120835207109393,0.45836459128437484,-0.8706478528652684,-0.44853313767963005,0.1372212759392204,-0.41747458851283437,-0.7575775443430385,-0.30388398124099886,-0.3322209541206239,0.30652081228288275,0.3456200902255095,0.031094209617388208,-0.6111553899515905,0.5925318365988033,1.1761427872712997,0.47503935433376326,1.4811511287916619,0.2315793358064158,-1.0706919822545689,0.5711643305412233,0.3860244952864443,1.0110082023361144,-0.46876162941080196,0.16770296503037402,-0.5249386830792836,-0.18645301617780774,-0.9212925293719907,-0.9313537247147585,-0.6238210859170977,-1.4884264377863874,-0.8994364248924422,0.5622585921962201,0.7625405837044805,-0.4229819846941091,0.42120226470166916,0.2124512512472151,1.2976851890670127,-1.2646641290904699,0.5043850184766967,0.06111611854067108
0,-1.6990929268803086,0.7864370732613055,-0.2974834072464502,0.6163557173415498,-0.9090451187220646,0.3700282418713237,-0.081476853917875,-0.3707119710378921,-0.43308414589318267,-0.5916270187086873,-1.0406217624044185,-1.8832467150469574,0.16734911211359618,-0.5072687317265054,0.4149392742365164,-0.3857135108676586,-0.08663627522713341,0.501938913646574,1.2162285922677278,-0.3117014262001286,0.2910963814502519,0.02042110674261967,0.23682755373608705,0.9409207716530635,1.3300257192111073,-0.7323929430287213,-0.773154951801005,-0.03988167292697238,1.5550134248743173,-0.34300208274857386,0.28225562016800526,-0.09986160331260853,0.3971407178803637,-0.06585451596641155,0.5754535626526219,-0.0764144367540275,-0.38315685871102695,0.5597870088016472,1.0234885801860802,-0.5581283179921122,-0.4230689130148051,0.8528813645964236,0.015736878391564308,-0.09318640094712886,0.1345114106502482,-0.06171087360922725,-0.3520476564697933,0.1653667741419189,-0.11721089322598906,-0.8095419768206538,0.08800851245898395,0.928464469357246,0.9868307173523059,0.16293790414197065,-0.06886976346440393,1.0572156203376148,-0.31486666343676645,0.648513671705317,0.47281073046751687,-0.11453624612186275,-0.7258570240967372,-0.30889582687605643,-0.8321115913189919,0.365198229836936,0.5960647067253265,0.9324447845439725,0.2605331491764889,1.2428233458923028,-0.9985135454077335,-0.8486785905784641
0,1.572106747548535,-0.3382727968935117,-1.1322119285051202,0.11005567057719684,-0.3862091643055364,-0.7299632430658307,0.37398785977797866,-0.05138111241625001,0.08408282088208141,0.14355842393526494,0.28470303019670595,-0.9786501047273909,0.548768940679767,0.2203960578311363,-0.14680602619223945,-0.15536256658420095,0.5298755718268692,-0.05476782437504957,-0.3083864333553367,0.1962061631198775,0.3666128444417444,-0.6922536474212435,-0.36230460798379144,-0.23374637137889256,-0.17632420037201607,-0.4806635478085048,0.1244344871495865,-0.005782501921423031,-0.9199909415128057,0.23943727529931125,-0.3007189661364687,0.06433105960041867,0.16666927178744742,-0.4455999097395218,-0.01591244960335458,0.30958961682164293,-0.29312414885648896,0.17187423949023137,0.17458977798288688,0.25870179548008543,0.6948428162742312,-0.48604054957681775,0.2913243191827988,-0.4682247736926018,-0.33694136720076123,-0.19155363718108687,0.47034898541114145,0.16652792660552065,0.3100413079920356,-0.11613800252360501,-0.5789347499991692,-0.21178256522140873,-0.25374047134179806,0.7847657515058148,-0.3951787069078008,-0.16923708443477892,0.3918926074371777,-0.7777616921143169,0.3768995642843001,-0.3237793641405987,-0.31759565138545637,0.134971779618069,0.12844749895499344,0.2720099111575847,-0.25848100217033726,-0.33823398007565775,-0.20567559563311405,0.26866151720743237,-0.3384365260821858,-0.005870567395470178
0,-0.42550125798911853,-0.7985495044571812,0.3221670079843754,1.7013364012199366,0.23912035601780246,0.6586260601671089,-0.40232912476029903,-1.796841125083885,2.996124711436343,0.33963600224702883,0.7160593795989014,0.2192119053795462,-0.5111602447903411,0.009152959278889735,-0.5323554413532909,0.4207483275473521,-0.3195135992686707,0.7989400362528608,-0.2643489911627316,-0.16154800055730414,-2.015990965057547,-0.0729219558589269,-2.6706160046575222,-0.07028657159014125,-2.581241055981765,-1.2818604784669863,-1.0795701281188401,0.4403006626871084,-1.2811309521095302,-0.04196215225098826,-1.9546117270857335,2.722699410623764,-2.8368735574319714,1.5072189560563545,2.2185160392508365,2.1555464824679866,2.019866801853953,1.072417815428045,-0.9508988865677924,-1.2613353663011264,2.0104775129477583,1.2030008916508559,0.021377079417088156,-0.40599443043136324,1.3964655969754043,-0.07412214619260148,0.22124016071795824,2.4709478111169254,-0.15085504420109097,2.0139902707284603,1.4532936983328462,0.466458734176705,-3.365987731153772,-2.268566103448134,-1.6846443820492476,-2.1778818663496025,0.9793747921439621,-0.6338390592891444,0.27700919004755836,-1.1428438023351024,-1.24379208796251,-0.8616168127972529,2.6707025009230008,-0.1798215856382107,-0.3252711060727762,1.7172358284511235,-1.2535216655972343,1.4971030444823132,1.64613762155969,0.4391964291969935
