label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
0,1.2208802412949955,0.637019886472393,0.013215655457189704,-0.08430145611411931,0.050200418296299204,0.43785327784665545,-0.15817407184472743,1.495674934973576,1.0883013705089202,-0.6013379873092195,-0.17483349073672216,-1.3295900500176245,-0.816874575239332,0.24096557383411737,0.5079858210098289,0.4127125846829775,-1.2223824898395825,1.012413323562716,0.8214268675498265,0.6441233713039014,0.9532030496203772,-0.7354631989939735,-0.10638092466131181,0.748844571389194,-1.2216426946519476,-0.7928506381961493,0.2863850864678344,-0.21638398980833906,1.0909212966131836,-0.33958554270047747,-0.7284997723182546,0.6401695867537314,0.46552670244613215,-0.06775815528443087,-0.5873847412601132,0.17456137591103243,-0.06817197731165636,0.6673743754452611,-0.4472902138020978,0.05574706725233433,-0.37481129533998564,0.889062088821957,-1.2053464437061763,-0.7013491924373421,-0.341642633969536,-0.47859130916035797,-0.548707926973219,-0.13684117532571516,-0.3732754554307167,-1.6971511654889495,0.07944388852234652,-0.3542246100419728,-0.14622290601003052,0.6122001292241812,-0.31966247662722685,0.6311390299942077,-0.434862380204743,0.6009256707274934,0.10662982095965154,0.6424780057216876,-1.1486956069057004,1.9773116894994829,-0.8331236186663151,0.6367270953491146,0.9103515837392613,0.6170384217467518,-0.27561183364055364,-0.6068489692139926,-0.8918506390539959,1.9610443390268169,-0.6474340745505114,0.04993948944347278,-1.5585618853786778,1.4211473149252483,0.9130644697331357,-2.853529899301995,1.9030834426790004,-1.9135315552910275,0.2650469913675513,-0.6846528714878597,-1.3126541619743604,-0.5263832568135351,-0.6784974127808577,-1.345755941145711,-0.6588488137112275,-0.7760011618796653,1.661616627607266,0.7704437169342597,1.1001566064999322,-1.3554554043716338,0.939453771842332,-1.209938920945502,2.3311212608492213,-1.1288390333796114,1.152521082219792,-2.3682640301651556,-0.7742452310198483,2.041581444906624,-1.1807473323139368,0.5965887738914584,0.7902445514245559,0.38825284104483854,-0.48988770903598505,0.6792160748590325,-0.8554974782838248,2.0421296259548263,-0.8398246468549243,-0.1685688993537425,2.048482870432518,2.0147583528189763
0,-0.4202767215992657,0.05026025437958246,-1.8228716584871323,2.3269558057474944,0.8692558635455824,1.4014067530036232,1.5678993785416675,0.1939169734174567,0.4154692264057074,3.218367420691827,-0.8110187549295178,1.7653399119341209,-0.3418175431022396,1.1565100356335862,1.1085019180838174,-2.1616127153261115,3.5939145721645684,1.214815834681662,-1.6800674369158943,-0.5815452386785442,-1.3012775991632384,-1.6287381196017614,-0.022999301036965444,-0.3999857027321178,1.007809633170156,-0.30568206045457913,-0.4651370315356088,-0.9074815206880711,-0.06906364475603946,1.0260771307203818,0.23236910070837477,-1.0588036405490517,0.7331995752687368,-0.6483316836876514,-1.069974085935274,0.22125317903799752,0.026712921197125754,-2.396347077662001,1.348420918961575,1.0643681740195263,0.17826334134430433,-1.4031071823716943,0.45317415181017784,1.7510367116222498,0.9734475985995596,-0.28731009818419023,-1.46766139339085,-0.31782120665932734,0.39359169936367167,-0.28172425523847766,-0.9172923941834041,1.522606293555979,0.7802542176012893,0.9235461888577952,-0.1386196428128756,0.14431880040268358,0.13985420080984334,1.2844063593618482,2.036720753049228,1.057096825867949,-0.43395233508642006,-0.6960045831346374,-1.892875815093671,0.5292781132763598,-0.46662252296879847,-0.6652922889021078,0.6334592551780387,0.16448403433410042,0.39205437580543756,-0.17630219291494487,-0.8974535971841978,-0.9927844756931791,-0.1151312064158567,-0.455609675924913,-0.450957791649271,-0.5090386386348048,-1.6022401339988057,-0.5932864465534758,-0.20668269540268708,0.6803964735773128,0.8284016112160738,0.16719746852675849,-0.41503196569540424,0.23658979173499875,0.3002508803343469,0.4202785077545143,0.9371232834508142,-0.5192181480200778,-0.577259359298272,1.576725317593865,1.1151562092510354,0.557967125366472,-1.4413519625450084,0.4024097828863828,0.4777658713924047,0.7873549509788301,0.02194554253125383,1.1196037146152327,0.6261610262344842,0.022007224323227426,0.6357314193696273,0.21220293080012279,-0.43013169109981975,-0.019899954188895543,0.4017446947005685,-0.27809541095804435,0.16208099836746254,-0.17100857784807266,-0.2660987745918359,0.8531039993449768
0,0.6762271394314782,0.1751474254067358,-0.8392287392593663,1.1752750448370282,-0.8314207151493483,-0.1456522333050187,-0.9217551019323458,-0.1176961303716933,-0.85604385962695,0.42797152649889764,-0.7102481935906099,-1.3715439497222708,-0.7540972313280159,-0.08723152956658262,-0.8935352343528307,0.8394706463684641,-0.5682542587039703,-0.7714382629466101,-2.059347084163602,-0.0554095941747139,0.7531511653336348,1.027778157782762,-1.2440234270127162,1.0404464204200599,-1.0651773996920502,0.5111591993436271,0.006526968505120848,-0.475283334361651,-0.8855184340396967,1.0377291844298306,-2.371051087697699,0.4510089418751564,0.8023307431888701,-0.5290920093499386,-0.5695813480078231,1.0087249061885801,0.6261458048911099,-0.46760011235594773,-1.4339507106508276,0.8517290413048608,1.5641886448425548,-0.5626212948395586,1.372883768189199,-1.256008206496213,-0.2927206925372749,1.246235834239158,0.8313652591528617,-0.25166131701920097,-1.4762914708139683,0.442030449850251,1.3540700176197704,0.217195915981562,0.8691607526759708,1.7530017943659189,-0.352705723212571,-0.879814694949491,1.0276846711432865,1.755918794099251,-0.3341403260519942,-1.0845944182895237,-0.08051669071913757,1.1544206094228748,-0.780875769227393,-1.0674160787163518,-0.7012186503964386,1.6505499669586365,-0.08923496607485429,1.516033950451286,1.650630703637179,-0.9057024009986735,0.7999243812117434,2.2707107123596755,0.8037539791612367,-0.9597921925263512,-1.3607999367564234,-0.01606289087302221,-1.2082946421363268,-0.3514139301623743,0.20424310737821258,0.24903663927072692,1.2547498554702976,-0.2120170803421536,-0.12721570260361648,-0.986784645948291,-0.05195098639338412,0.30136730897465974,0.7692929609146325,0.7399817623842099,-0.8675308629455689,0.4039107971163355,1.0965703935247164,-1.9274808280687594,0.31100466700326856,1.097836954639956,2.0153498038349853,1.9753078673714097,-0.7048561109054409,0.2642791363354733,0.9525678351314465,-0.7199458014537612,0.5726276766412479,-0.1843441316651032,-0.5376817987997389,0.740369315583899,-0.29864131493834256,-0.8280662620062796,0.212848872329511,0.2088956412963771,0.14935023259431499,1.4995147270231437
0,-2.233477177219221,-0.9165654456435445,-0.06539705231034129,-0.2503550087867394,-0.05275801243920416,-0.2730072145769158,-0.6287794614219755,0.3114844970680358,-0.3472035256302967,-0.06800320627703056,0.9278724187669861,0.12742472976817837,-1.0039273437826253,-0.6129790873713475,-0.11759836545595276,-0.2579471049293196,-0.7851349887327657,-0.09626010288094441,-0.9273763080830926,0.3523024635210724,0.7118829986281556,0.3992321940959352,-0.2493072664122627,-0.08168932984826241,-0.612514119479994,-0.0078117995799428805,-0.049522060346755006,-0.7055445029159745,0.9058821837853027,-0.8214628617607957,-1.0408903852392295,0.05247499985405526,0.16517589868476004,-1.0235414734208663,0.053828756487154635,0.8670616811795754,-0.25906906312841327,1.2626972980035946,-0.22531443989213018,0.5246638154298321,1.5895665890720145,-0.3704827269605884,-0.14437262582245503,0.5896763338955242,0.08184117214932318,-0.3973954361641324,-0.05637218653694948,-1.468426277661778,-0.07706822143816935,0.7160145644788766,-0.0006922828236280394,0.756289629276965,-0.11596364843803293,-0.18304978449898993,0.6434364125209722,1.7175703232586785,-0.2659724578068483,-0.4274288078332747,0.024172506859806285,1.538999971522223,-1.5504919251819276,0.7990912043298671,-0.5568819082464035,-0.269564107675214,-0.7408421397891143,0.4621552795078019,-0.6687333221762978,0.15045003718231315,0.09809426434723761,-0.9030779372058354,0.7956689236259815,0.29580682719336565,-0.5078323549243311,0.9913848034898899,1.2677055168554685,-0.6943623969891132,0.23256836311021192,-1.4510573848916926,-0.4880063098052355,-0.8838757629953481,0.5558298801446442,-0.12796137810696684,0.7133805683288215,-0.72058224409573,1.3739107875885423,-0.7455712293300509,0.9624418202077937,0.356025014532062,0.6344936657210656,0.48016629781540837,-1.6534549292973293,1.6071980410668043,0.6928991273265389,0.4260796351228269,0.5861705634797371,2.1354213355944873,-0.26264803676332205,1.688170809627338,-0.48154041545755855,0.2564616282665452,1.4144370155632877,-0.5247650825715505,-0.3034639705986964,-0.01371598442185369,0.1877992690820568,0.22615207748542535,0.8904854743539047,0.16077006520100975,0.6776150099537518,0.8242013936228338
0,0.7595570072916809,0.3347251818602488,0.3425507411114837,0.5445591964677583,-1.1216631768941725,0.443246226567524,1.3254236104351917,0.8936404374081234,-0.7160831828416092,0.21381201082986215,-0.21366360049512692,0.8870678570284474,0.6475733617631991,0.29342976168859874,-0.9227339371707487,1.1329706693573027,-2.5136555090521284,-0.10428948135776299,-0.0076614292617950535,0.8358459337362922,-1.44857901462249,1.0526882967689668,1.3283654218481233,1.1182961542312002,-0.9671282907426069,1.3510513307618028,1.1854586661571447,-0.3878220594099854,-0.6006310719751291,0.6135741987671016,0.7930247979465816,-1.1695969789631928,-0.32111143539801085,0.4933543303689477,0.03053884176713003,-0.19702991876445028,-0.5926274286254638,-0.6155204651340374,-1.1363936307858766,0.8905067416122183,-1.4584906100703423,1.2603764201401653,-0.09978888063759193,-0.1408895797246043,0.6094187997038168,0.6428733820140383,0.03899996000055286,0.047150681907650815,1.310653105288478,2.220010479649594,-1.889527975220287,-1.6453170588548243,0.010403507233136362,-1.594496037075342,0.6352876619683079,0.39458055768561756,-2.2277107380480783,2.006676737501861,-1.919815743850605,0.6255954260421696,-0.6836694300657795,-2.2174750926893005,-0.11102387001806578,-2.2211777731723745,-1.7136026300326757,2.838935926785319,-0.36713170264702194,-0.04068944307415832,0.6437877316982997,-0.35508325478461766,-2.291450435425042,-0.3712086061760736,-0.9898660526065328,-1.4842463942737674,0.16578928065994564,0.3618334164336925,-2.32887060207562,1.8135456788415327,-0.2720816505102303,0.5736877822243546,-0.16853817269156235,1.9666527861066807,-1.3496273860277195,-2.3764996108613023,3.2086751563114997,1.6760454932268478,-3.0996486078087604,-3.3087424600528204,0.6534945874974915,1.9208690863876594,1.7428320456799067,-1.5458567831976027,0.08542642318705836,0.9675898627913471,-2.825081177736031,-1.0861872219268582,-3.3739630184947598,2.9275385682321784,-0.45667139565135484,0.7456683717752907,-3.5182714624771787,-1.7791941640317996,1.3778000731083868,-2.14147187656274,4.276776722293854,0.5566724853321657,-0.12924465123163928,2.0204260322814016,-3.405277358135434,0.8280739996181139
0,0.573123773004786,0.09020301698968576,-0.8521529270505557,-0.5894544975956328,-0.5187605133565708,-0.9439261400469567,0.07387780487550519,-0.2891024050135362,-1.2239108545349353,0.37067022830540153,-0.1959365591573534,-1.408372259112401,1.0277709651717275,-1.0071011599502997,0.5246438951835151,-0.3337117931052559,-1.3068387716415297,0.25201322962444533,-0.21402895182927512,0.2174631397362299,-0.27176667876063665,-0.9652625252055819,0.3034644953390935,-0.6682010600613179,-0.5942638562882762,0.4204796320724537,0.056692827240036,0.3582210157665359,-0.29123935033313997,-0.32155155290010407,0.16482053349201475,-0.3143252631909018,-0.19568747034496556,-0.47116789672469944,0.17093460074568143,-0.5947069770834535,-0.6599023042120882,0.3207334831077942,0.1497397816935661,0.12744080042480413,-0.07204787495067759,0.8597205510119384,0.2861286870637407,-0.11834512443242494,-0.32294797193689784,0.05175652679351781,0.17753197819152047,0.30801132192317443,-0.6171749269367561,-0.21784269261503642,-0.47700362969889876,2.234446848407706,-0.2726145146915377,0.13918258575819129,-0.04030219982425539,0.19721630724899944,0.47603969037376376,0.016339390590039537,0.8069411935367534,-1.799433875450602,-0.34150358115794244,0.25898688235691997,0.46377727464257207,1.3027079333907636,0.14934402389811724,0.3291182729691806,-0.21575920158031475,-0.7427126501319151,0.14423148622305804,0.8132290618786299,1.1753815168380546,-0.13852697337533915,1.5444322021139318,-1.3828919104067445,-0.5359119462400702,-0.812663559730956,-0.799247579170718,0.5328173347353726,0.603462247891408,0.006520612844097018,-0.2586523824093927,0.0400162716461616,-0.16579237567815674,0.9373780780735818,0.5492692470311695,-0.12353572155043133,0.15266249330770718,0.5225201199340909,1.5547528701525388,-0.9869237064934729,-0.38908570289159516,0.2591555696528119,-0.13033164211465997,1.1436665113263946,-0.6793566333704839,1.1219102381996233,0.029749802086573834,-0.10515254782107361,-1.3853884203019877,-1.144056736371991,-1.3013738277743792,-0.5997134463014603,-0.6248751129418225,0.4049357314844488,1.2827040032689914,-1.326979622102189,-0.7383863595570135,-0.5903787723193887,2.117415971216715,2.225183417638476
0,-2.233477177219221,-0.9165654456435445,-0.06539705231034132,-0.2503550087867371,-0.052758012439204395,-0.27300721457691385,-0.6287794614219758,0.311484497068037,-0.34720352563029694,-0.06800320627702991,0.927872418766987,0.12742472976817731,-1.003927343782624,-0.6129790873713473,-0.1175983654559495,-0.25794710492932016,-0.785134988732766,-0.09626010288094462,-0.9273763080830923,0.3523024635210752,0.7118829986281551,0.39923219409593524,-0.24930726641226286,-0.08168932984826029,-0.612514119479991,-0.007811799579941805,-0.04952206034675737,-0.7055445029159728,0.9058821837853025,-0.8214628617607976,-1.0408903852392308,0.05247499985405552,0.16517589868476146,-1.0235414734208657,0.05382875648715406,0.8670616811795747,-0.2590690631284111,1.2626972980035946,-0.22531443989213346,0.5246638154298325,1.5895665890720125,-0.370482726960588,-0.14437262582245566,0.5896763338955249,0.08184117214932445,-0.39739543616413286,-0.056372186536949816,-1.4684262776617776,-0.07706822143816955,0.7160145644788782,-0.0006922828236275973,0.7562896292769635,-0.11596364843803175,-0.18304978449898962,0.6434364125209725,1.7175703232586768,-0.26597245780685097,-0.42742880783327486,0.024172506859804852,1.5389999715222222,-1.5504919251819285,0.7990912043298645,-0.5568819082464038,-0.269564107675216,-0.740842139789114,0.46215527950780094,-0.668733322176296,0.15045003718231492,0.09809426434723513,-0.9030779372058356,0.79566892362598,0.2958068271933653,-0.5078323549243315,0.991384803489888,1.2677055168554667,-0.6943623969891153,0.23256836311021478,-1.4510573848916926,-0.4880063098052326,-0.8838757629953466,0.5558298801446444,-0.12796137810696848,0.7133805683288214,-0.7205822440957311,1.3739107875885417,-0.7455712293300543,0.9624418202077922,0.35602501453206103,0.6344936657210672,0.48016629781540743,-1.6534549292973284,1.6071980410667996,0.6928991273265405,0.42607963512282465,0.5861705634797345,2.135421335594486,-0.2626480367633204,1.688170809627337,-0.48154041545755777,0.2564616282665473,1.4144370155632837,-0.5247650825715527,-0.3034639705986966,-0.013715984421853834,0.18779926908205874,0.22615207748542232,0.890485474353906,0.1607700652010102,0.6776150099537559,0.8242013936228325
0,-0.2774401196270593,0.2558722452737661,-0.03260003458285388,-0.12771020621194776,0.7855233655205984,-0.7425109888100018,-0.46535224208848625,-0.5574852366773613,0.17042044365961925,0.8962155854886309,-1.406921349075241,-0.6055785224755401,-0.08915089560219334,-0.6582951062769881,-0.7251247293657929,-1.7244481501361735,-0.35635002110959824,0.7743176224550209,-2.224981878165273,0.3731249893869881,-2.0023955496606627,-0.8756623319748101,-0.20549937586056877,0.2240604302962596,-1.5926009591446373,2.0874068084254493,-0.04590956557748405,0.3740236943164177,-0.5748055669189827,0.0006398878151108148,-0.8521446793427644,0.9893569724704784,-0.3061311270064654,-0.6034513909544974,0.008379884001288211,-1.3773123384112167,-0.1956416280439816,1.6035903625177828,1.4216387886386166,0.6950243820173255,0.100877930874234,0.3782084497924824,-1.0536638164617524,-0.673301749451864,-1.0592824045843061,-0.3358295533288277,2.2654365676089347,0.848007446939367,1.6334551214271624,-2.181783809279794,0.08937523573738328,-0.3254237220550351,0.76915948837344,-0.14537663005236895,-2.664416415838879,-2.005781977270157,0.13365010916530826,1.3096769540025515,-2.2364288745553877,2.281057007095077,-2.2118419078507063,0.10099475017734438,-0.35788297850367884,-0.07085693567558107,-0.05049013234515684,1.5277103891049417,0.4596849279758076,0.638929580928975,-1.2887341702087747,0.9370996805602874,0.013993237930732266,-0.3191011195449519,-1.44906576169732,-0.5588711601086649,1.4693780538681913,-2.3719775228198934,-0.5225070050437544,0.0018009619722915995,-0.46301458224839764,0.6354720911233687,0.7392831013210684,0.25190287238343123,-0.5876533045586675,-1.7003862396726366,0.9931315694398611,0.7338411728591888,0.4263734487777711,-1.1974671599009543,1.8761985607022202,1.0497340086896314,1.480468406110562,1.166318736502692,0.8956282085448779,1.0982664061785778,-1.364724767833249,-1.286131351560355,0.3509678444404678,0.0771703928467775,-1.2126903395179363,-1.0813404395318762,-0.8525403618114901,0.7244090215311355,-2.502457947222799,-0.034675477865580825,2.44314435811345,1.251971988680772,-1.0099640577908746,-1.0259810996631111,-1.1478668155875076,-0.48038787167890573
0,-0.6504976366222721,1.2160122407411784,-0.0877996931527288,-0.33739334741574223,1.098784402135358,0.49009888076366254,-0.4341169599330193,-0.9138990589756122,0.5356043403623215,0.4784127552299024,-0.066885340565559,-0.5024704639601003,-0.0194495047359188,-0.6215076863631638,0.41905936622896156,1.378431616047622,0.48560454144993925,-0.6851927196352035,-0.1974273197538129,0.34780145789687583,0.01364047711974436,0.18989923103071862,-0.21997343890625698,0.46468264864972186,-0.9748606385197185,-0.09683539549189489,0.31856911583630343,0.39737986914738316,0.4051683787986292,-0.20269917882464716,0.04180055469882374,-0.9447349907569662,-0.2986935492659058,1.4378117183294343,0.33465523536663394,-0.27514970769852687,-0.3845184352193182,1.5513613572421472,0.5202848845456625,1.4627546254352615,-0.664832479379038,1.069580363140199,-0.6339056316864207,0.1607266051829114,-0.905738554723869,-0.22526446512937112,0.24182905159507456,-0.24818504467999267,-0.8075932494971881,-1.476851235019715,1.3478249957452033,-0.27449195327686576,-0.03771051839365046,0.19007797682355823,0.7102085279261199,0.20640035110352617,-0.16811116354676728,-0.2882202839007703,0.567889283899645,0.47755709184946304,0.26407882414970135,-0.24459599640842844,0.6393290256303902,-0.704110059777119,-0.1939333980398957,0.32849178743833884,0.7836039884479921,-0.8325124273199918,-0.0014752233710669197,-0.00020536686759290023,0.6325499629433073,-0.0627455362214165,-0.5897390425564163,0.3919261253270094,0.9637160584703712,-0.03356218315740871,-0.4974510045723489,-0.5157936228049848,-0.6003146355684037,-0.22404898196343087,-0.6715873056324908,-0.1160154335458726,1.2136995195180373,-1.0993492212544957,-1.2634161615161246,0.6339696396130858,1.4984715500003125,-0.21623548358052164,-0.44689843619801145,0.344899364965145,0.3399771866852542,-0.250688846616932,0.9281988531092223,1.0638223366721447,0.15111531877736245,0.5684256636611716,-0.823595722513043,-0.1432526527029652,0.81520446103469,-0.32677306490490265,-0.6995120628157997,0.8881914977558659,0.9064169726418164,0.28222759688418864,0.5844823895487236,0.5616192020241377,-0.5602762992319112,-0.2047541374439327,0.17725383932518282,-0.43542388598713566
0,1.3903427339379175,-0.6672818555528615,-0.2756940084107459,-0.09479007015102411,0.6975085399935497,0.2738289197068779,0.04797979748210459,-0.06981008540985988,0.5305859850718597,0.16747636306835534,0.9044010855634564,-0.9719120036153198,0.2775895988437429,-0.6853163711304845,-0.34320306341655443,0.545729593286639,0.08195635107182378,-0.5842386225139897,-0.23583037906852422,-0.143881127991715,-0.7711941319884226,-0.5578878668014667,0.10939923614337708,0.07366831828628113,-0.4333131759431532,-0.1199297119522386,0.2510841889548409,-0.42617705781549337,0.3565540134143076,-0.2721977767344601,0.39942038748045594,-0.5891979169154754,-0.36807744905982337,-0.4358107756977659,-0.033123745533631434,0.2763591729566785,-0.22868775127991592,0.9691822409312941,0.10339852748875414,-0.35400145444125497,-0.4937714243969499,0.7364933553799802,-1.2858985902431073,0.05964487833138578,0.08408665354794735,-0.14926952529836332,0.5707541724686941,0.4178158472488305,-0.20832219831348972,-0.023243929030038885,-1.3402215613165342,0.20548196302018942,-0.008107016779646157,-0.07941283151062128,0.15738018033805085,-0.0827054222122574,0.3838211094667149,-0.06224202278102874,-0.297692117315513,-0.5384492648459869,-1.0199080406305272,-0.061371344278090253,0.2487472097833989,-0.6809118789410299,-0.185480560851822,0.16000762794079676,0.15490641528954033,-1.096008271914618,-0.014675500151838024,-1.057906109024064,0.8628110468824975,0.025646796682427184,0.8957989658854548,-0.2698301140329769,0.9175356805405915,-0.44030710030876,-0.25798872589488325,0.25870947685806994,-1.0513293468573408,-0.03364601822507532,-0.32188896523895427,-0.29886223451807786,-0.13335685916766665,-0.4218728666791932,-1.0578042087153268,-0.9155856021893745,0.5972027845810418,1.1303679199920198,0.03173788119548288,1.1352563330512608,0.2899906353402855,0.5028974527864591,0.31551621205257663,0.19382283957137342,-0.12387584464714312,-0.423161278380859,0.7228992254410049,0.5779816179807381,0.5799633354025359,-0.1755111200003355,0.48164383590994936,0.14262760876327685,1.5244897962179085,-0.4150295375987371,-0.39537402077471073,-0.3367866868660669,1.2936291140818383,-0.35037219168415207,0.17078775599376014,0.2223915238855284
